Currency,Date,Open,High,Low,Close,OHLCVolatility
NOK,2024-01-10,70.1057,69.8072,70.4343,69.6945,0.1487
NOK,2024-01-11,68.5389,69.2592,68.1652,68.9449,0.0867
NOK,2024-01-12,70.3641,69.154,69.747,71.2984,0.1284
NOK,2024-01-15,70.4697,70.6381,70.2385,70.8092,0.3093
NOK,2024-01-16,70.5412,71.0918,70.7976,70.6848,0.1093
NOK,2024-01-17,70.0189,70.2891,70.3811,70.1,0.1075
NOK,2024-01-18,69.348,69.1184,69.1342,70.0984,0.1473
NOK,2024-01-19,68.8059,69.1075,68.2573,67.6987,0.163
NOK,2024-01-22,70.5143,71.0011,70.2854,71.154,0.1726
NOK,2024-01-23,69.9504,69.1384,70.5271,70.9552,0.0747
NOK,2024-01-24,69.5983,69.6223,69.8964,69.948,0.1601
NOK,2024-01-25,71.3071,71.1947,70.3871,71.6595,0.1169
NOK,2024-01-26,69.996,70.4789,69.7781,70.2623,0.1202
NOK,2024-01-29,68.371,68.9507,68.2829,68.2909,0.164
NOK,2024-01-30,69.4621,68.9474,68.6189,69.5832,0.1399
NOK,2024-01-31,69.6276,69.9459,69.0441,70.1656,0.1859
NOK,2024-02-01,70.5478,71.1896,70.428,69.4249,0.2334
NOK,2024-02-02,68.959,68.9225,69.6274,69.2975,0.1574
NOK,2024-02-05,67.6816,68.1083,67.7307,70.372,0.1215
NOK,2024-02-06,68.7616,68.5242,67.9226,68.3888,0.1138
NOK,2024-02-07,69.9037,69.4135,69.3912,71.6851,0.1783
NOK,2024-02-08,69.8347,70.4697,68.7798,71.0446,0.172
NOK,2024-02-09,70.1007,69.8577,69.5125,69.0951,0.1316
NOK,2024-02-12,66.1142,66.5149,66.2361,67.2253,0.1695
NOK,2024-02-13,70.3209,69.9791,69.6017,72.4267,0.1882
NOK,2024-02-14,69.9871,70.2719,70.0494,70.7483,0.0747
NOK,2024-02-15,68.779,68.0935,68.9308,69.4211,0.1753
NOK,2024-02-16,69.2477,69.5329,69.9906,68.8751,0.1159
NOK,2024-02-19,68.5377,69.0375,68.768,67.933,0.0456
NOK,2024-02-20,68.9026,68.5587,68.663,67.9515,0.1552
NOK,2024-02-21,69.0521,70.0881,68.6035,67.2124,0.0868
NOK,2024-02-22,69.252,68.987,70.5362,70.6015,0.186
NOK,2024-02-23,69.7177,69.6141,69.3039,69.0134,0.1602
NOK,2024-02-26,68.2762,69.2343,68.8613,69.5085,0.1519
NOK,2024-02-27,68.7073,68.9908,68.1406,70.074,0.1657
NOK,2024-02-28,68.3061,68.5339,67.1977,69.6537,0.1954
NOK,2024-02-29,69.9924,70.5422,69.2131,69.5358,0.0822
NOK,2024-03-01,69.2658,69.057,69.5933,68.5455,0.2743
NOK,2024-03-04,69.3329,69.7138,69.7441,67.4891,0.109
NOK,2024-03-05,70.635,71.0021,70.1357,71.3735,0.1204
NOK,2024-03-06,70.5847,70.4683,69.6816,71.027,0.0605
NOK,2024-03-07,68.4488,67.7563,67.6671,68.424,0.0386
NOK,2024-03-08,69.5725,69.5039,70.1144,71.2505,0.1554
NOK,2024-03-11,68.9033,68.9036,69.46,67.5988,0.2142
NOK,2024-03-12,68.7229,68.9339,69.545,67.4048,0.1805
NOK,2024-03-13,69.5745,70.6512,68.703,69.3438,0.1736
NOK,2024-03-14,68.8802,70.1076,68.1057,69.0498,0.16
NOK,2024-03-15,70.6416,71.1314,69.6623,68.448,0.1731
NOK,2024-03-18,68.6813,69.7595,67.7081,68.7142,0.2268
NOK,2024-03-19,70.9799,71.2171,69.5439,70.9485,0.1393
NOK,2024-03-20,70.0626,70.0857,69.82,71.4721,0.151
NOK,2024-03-21,67.5017,67.8854,67.6499,68.367,0.1848
NOK,2024-03-22,70.6682,71.3219,69.923,69.9991,0.1902
NOK,2024-03-25,71.1652,71.0209,70.0653,70.6159,0.1074
NOK,2024-03-26,69.493,70.0509,68.8371,68.5312,0.1717
NOK,2024-03-27,68.5112,67.9667,68.7756,67.7603,0.1761
NOK,2024-03-28,70.349,69.8124,69.973,69.1723,0.1815
NOK,2024-03-29,68.574,68.2484,67.9742,67.9871,0.1342
NOK,2024-04-01,66.9768,67.65,66.3663,66.9822,0.0736
NOK,2024-04-02,70.4061,70.273,70.4328,72.7182,0.1148
NOK,2024-04-03,69.939,70.42,69.5439,70.221,0.1688
NOK,2024-04-04,69.4687,69.6427,68.5131,68.156,0.2011
NOK,2024-04-05,70.0191,70.5683,69.2606,69.9265,0.0566
NOK,2024-04-08,69.1245,68.8289,69.2904,67.8821,0.1261
NOK,2024-04-09,68.6001,67.6114,68.05,70.8205,0.1803
NOK,2024-04-10,68.9938,69.1665,69.0043,69.0839,0.1481
NOK,2024-04-11,68.3557,69.3972,68.8993,69.074,0.1449
NOK,2024-04-12,71.0976,71.468,71.0775,70.8499,0.152
NOK,2024-04-15,68.054,67.8705,68.7464,67.131,0.1547
NOK,2024-04-16,69.4969,68.7073,69.3655,70.0603,0.1419
NOK,2024-04-17,68.563,68.5569,68.6334,67.9262,0.1587
NOK,2024-04-18,71.5045,71.3326,71.4635,71.4528,0.1156
NOK,2024-04-19,70.295,69.3096,70.3605,71.1133,0.1353
NOK,2024-04-22,68.3759,68.7963,67.7228,68.5866,0.1099
NOK,2024-04-23,69.653,69.6519,69.0804,71.1362,0.0197
NOK,2024-04-24,69.3078,68.64,67.8869,68.8397,0.1873
NOK,2024-04-25,69.1614,68.9599,69.4225,70.7471,0.1978
NOK,2024-04-26,71.1403,71.3681,70.7964,70.8732,0.1356
NOK,2024-04-29,68.1549,68.3969,68.3495,68.5968,0.1585
NOK,2024-04-30,69.4844,70.522,69.3033,70.2412,0.2526
NOK,2024-05-01,70.5034,71.28,70.4567,70.733,0.0841
NOK,2024-05-02,69.6957,70.0329,69.484,70.7229,0.0896
NOK,2024-05-03,70.8316,71.4825,70.6669,70.6829,0.174
NOK,2024-05-06,70.7176,70.9684,70.4456,70.7357,0.2391
NOK,2024-05-07,68.8279,69.0131,67.8962,68.9749,0.2069
NOK,2024-05-08,68.2855,68.3828,67.3433,67.6091,0.1424
NOK,2024-05-09,69.4534,69.1589,69.4604,69.5661,0.1523
NOK,2024-05-10,70.4771,71.4478,70.7052,70.5884,0.1837
NOK,2024-05-13,70.7131,71.2724,70.3677,71.3797,0.1837
NOK,2024-05-14,68.269,68.5654,67.3395,68.0617,0.1565
NOK,2024-05-15,68.9542,67.9973,68.744,69.256,0.1244
NOK,2024-05-16,68.0421,67.8018,67.46,70.0147,0.2191
NOK,2024-05-17,67.8524,68.4797,67.984,67.2701,0.1269
NOK,2024-05-20,69.9028,70.5825,69.7518,69.8218,0.1732
NOK,2024-05-21,69.7648,70.5529,70.2069,69.7848,0.0966
NOK,2024-05-22,69.1458,69.2327,68.9692,68.3461,0.0756
NOK,2024-05-23,67.1023,67.2367,67.1178,66.4264,0.2161
NOK,2024-05-24,68.3373,69.2457,67.3254,66.3864,0.1546
NOK,2024-05-27,68.7971,67.5412,69.3194,69.572,0.251
NOK,2024-05-28,70.0994,70.4613,69.9101,71.7821,0.2574
NOK,2024-05-29,68.6099,67.8099,69.459,69.9318,0.1476
NOK,2024-05-30,69.38,68.6847,69.5566,69.0845,0.1604
NOK,2024-05-31,68.7982,68.4795,68.9905,70.0065,0.1622
NOK,2024-06-03,69.8089,69.5595,71.0858,69.2858,0.1067
NOK,2024-06-04,69.5458,71.3886,68.9982,72.2817,0.1784
NOK,2024-06-05,68.5669,68.9408,67.4766,70.3964,0.1212
NOK,2024-06-06,69.4499,68.9353,68.8376,71.0033,0.152
NOK,2024-06-07,68.5294,68.9094,68.1206,68.6105,0.1589
NOK,2024-06-10,69.0229,69.7209,68.4548,68.0398,0.0995
NOK,2024-06-11,68.9424,69.5108,68.6684,68.2992,0.1631
NOK,2024-06-12,68.866,69.5062,68.4994,68.5507,0.1616
NOK,2024-06-13,70.5118,70.427,70.1105,70.4414,0.1713
NOK,2024-06-14,68.5422,68.7974,67.7883,67.6052,0.0835
NOK,2024-06-17,67.9053,67.52,67.4076,66.4994,0.1351
NOK,2024-06-18,69.8151,70.2234,69.8078,70.006,0.1554
NOK,2024-06-19,68.9725,69.0671,67.6548,69.7818,0.274
NOK,2024-06-20,68.6998,68.8573,69.1659,67.8902,0.2451
NOK,2024-06-21,68.6747,69.8344,69.0964,67.6213,0.1329
NOK,2024-06-24,69.133,69.7946,68.7076,68.7167,0.1433
NOK,2024-06-25,68.8777,68.6204,69.1217,69.9056,0.0586
NOK,2024-06-26,70.8141,70.8426,71.0004,71.5539,0.2243
NOK,2024-06-27,70.3144,70.7653,69.571,68.5979,0.1239
NOK,2024-06-28,68.2856,69.0979,68.2773,69.131,0.1768
NOK,2024-07-01,68.3345,68.241,67.4875,67.559,0.1562
NOK,2024-07-02,68.4142,68.4572,68.2373,67.6314,0.102
NOK,2024-07-03,69.483,69.2607,69.6884,68.544,0.1461
NOK,2024-07-04,70.1405,71.0937,70.3034,72.2908,0.0998
NOK,2024-07-05,70.2803,70.1195,70.5158,69.5356,0.1474
NOK,2024-07-08,69.7767,70.3117,70.0487,68.7871,0.1042
NOK,2024-07-09,69.0854,69.1803,69.3605,69.355,0.2631
NOK,2024-07-10,68.692,68.6753,68.2122,68.1332,0.1834
NOK,2024-07-11,68.4782,69.5943,68.1058,67.8582,0.1206
NOK,2024-07-12,68.683,69.5693,69.1173,68.015,0.1219
NOK,2024-07-15,69.1811,69.2455,69.7267,68.7813,0.145
NOK,2024-07-16,68.5687,69.1121,67.909,68.4903,0.1615
NOK,2024-07-17,67.0357,67.0252,66.3333,66.6123,0.1131
NOK,2024-07-18,71.4745,72.584,71.0407,72.6134,0.0387
NOK,2024-07-19,68.4092,68.3742,68.3272,67.9193,0.0225
NOK,2024-07-22,69.5828,70.0546,68.5818,68.7945,0.1065
NOK,2024-07-23,66.5168,66.57,65.8662,65.905,0.2572
NOK,2024-07-24,68.9402,69.2137,69.4217,69.2274,0.051
NOK,2024-07-25,69.8905,70.4527,69.0108,68.8705,0.158
NOK,2024-07-26,69.7606,70.1817,69.9932,67.3686,0.1673
NOK,2024-07-29,69.0443,68.9609,68.4623,68.9993,0.084
NOK,2024-07-30,67.2653,66.9008,65.8688,67.9881,0.1594
NOK,2024-07-31,69.0151,69.0914,68.2315,68.5245,0.1788
NOK,2024-08-01,68.8483,70.0184,68.2772,70.0939,0.1208
NOK,2024-08-02,70.2549,70.2986,69.9999,71.8899,0.0979
NOK,2024-08-05,69.4,69.819,68.94,68.9492,0.2543
NOK,2024-08-06,67.9018,68.8313,67.0943,69.8027,0.0706
NOK,2024-08-07,68.3279,69.2739,69.0665,66.7215,0.1256
NOK,2024-08-08,69.3888,70.3849,69.2814,68.7805,0.1656
NOK,2024-08-09,69.6664,70.087,69.5554,67.7113,0.1041
NOK,2024-08-12,70.617,70.9106,70.5783,71.7352,0.0935
NOK,2024-08-13,68.9714,69.2403,68.9921,69.0722,0.1406
NOK,2024-08-14,67.7974,68.0882,68.2616,67.963,0.2187
NOK,2024-08-15,68.9157,68.53,68.7792,68.0838,0.1797
NOK,2024-08-16,69.0488,70.1037,68.2673,68.8957,0.1858
NOK,2024-08-19,68.8035,69.0205,68.7842,69.57,0.2216
NOK,2024-08-20,69.9954,70.6564,69.3339,70.5467,0.093
NOK,2024-08-21,70.8977,71.9999,70.8147,70.527,0.1806
NOK,2024-08-22,69.7476,69.8466,70.1726,70.0533,0.1776
NOK,2024-08-23,69.9226,70.2972,69.8581,70.9166,0.1533
NOK,2024-08-26,68.7318,68.8415,69.4048,68.5496,0.1844
NOK,2024-08-27,69.5365,70.4969,69.468,70.0239,0.1896
NOK,2024-08-28,71.5396,71.812,71.8617,72.3875,0.2433
NOK,2024-08-29,68.8742,69.4948,68.0599,69.8913,0.1563
NOK,2024-08-30,68.4983,68.6576,68.069,69.4065,0.1667
NOK,2024-09-02,68.8169,69.2945,68.1868,69.1965,0.1082
NOK,2024-09-03,69.0154,69.6893,69.5069,66.9222,0.2254
NOK,2024-09-04,69.7082,70.2115,70.0466,70.4457,0.1638
NOK,2024-09-05,67.6124,68.5246,67.3331,67.2164,0.1311
NOK,2024-09-06,67.1815,67.6782,66.8506,66.9875,0.2139
NOK,2024-09-09,67.8129,67.7145,68.0379,67.5341,0.1534
NOK,2024-09-10,69.6268,69.6533,69.8655,71.3128,0.2706
NOK,2024-09-11,69.34,69.1617,68.4023,67.8933,0.1333
NOK,2024-09-12,68.5006,68.1209,68.4407,67.6365,0.1506
NOK,2024-09-13,69.2239,69.1133,69.2092,68.9931,0.1905
NOK,2024-09-16,69.0483,69.6607,68.5554,69.6199,0.2194
NOK,2024-09-17,68.0774,68.0408,66.9957,67.8201,0.0092
NOK,2024-09-18,68.9938,69.2613,70.1024,70.3277,0.1143
NOK,2024-09-19,69.5253,69.6123,69.9695,68.4548,0.1032
NOK,2024-09-20,70.2824,70.4087,70.3434,69.3478,0.2098
NOK,2024-09-23,70.661,71.4533,70.2147,70.9508,0.0892
NOK,2024-09-24,68.9509,68.809,69.6637,70.008,0.1152
NOK,2024-09-25,70.3927,71.0336,69.9143,71.0056,0.1192
NOK,2024-09-26,71.0546,71.2762,70.7036,70.4055,0.1034
NOK,2024-09-27,69.6741,69.9828,69.8687,68.2356,0.0865
NOK,2024-09-30,70.3929,70.2863,70.3624,71.8432,0.0939
NOK,2024-10-01,68.4698,68.2854,67.4607,70.4632,0.1876
NOK,2024-10-02,69.9801,69.89,68.8065,70.2478,0.1927
NOK,2024-10-03,69.0912,69.1572,68.0597,69.631,0.2226
NOK,2024-10-04,69.4521,69.2279,69.5438,69.5551,0.1187
NOK,2024-10-07,68.0893,68.89,68.1617,68.2275,0.1648
NOK,2024-10-08,68.6086,69.534,68.9672,68.8702,0.1623
NOK,2024-10-09,69.1425,68.6941,68.5071,69.886,0.1162
NOK,2024-10-10,69.9043,70.2917,70.3446,69.0503,0.2069
NOK,2024-10-11,69.5062,69.424,69.7354,68.9908,0.1278
NOK,2024-10-14,68.3508,67.6799,67.5808,69.3214,0.0863
MXN,2024-01-01,118.4335,118.1824,118.3643,118.0888,0.1286
MXN,2024-01-02,120.3002,120.28,120.5043,119.5376,0.2022
MXN,2024-01-03,116.6451,116.4638,115.7217,116.8891,0.1596
MXN,2024-01-04,120.4294,120.7525,120.5835,120.1473,0.0932
MXN,2024-01-05,119.5532,120.0404,118.7909,120.7661,0.1293
MXN,2024-01-08,117.3525,117.5266,117.5888,117.5174,0.2066
MXN,2024-01-09,118.1291,118.4041,117.976,118.9318,0.1166
MXN,2024-01-10,116.1008,116.5362,115.4069,116.5471,0.118
MXN,2024-01-11,117.1622,117.6095,116.8915,117.0364,0.2411
MXN,2024-01-12,117.3504,118.4379,117.1345,115.5148,0.141
MXN,2024-01-15,119.2567,119.2742,119.7941,119.0922,0.1071
MXN,2024-01-16,118.789,119.3757,119.1172,118.0832,0.1878
MXN,2024-01-17,117.4384,117.0973,117.8277,117.7904,0.1655
MXN,2024-01-18,117.6132,117.8157,116.6496,116.6391,0.0524
MXN,2024-01-19,118.7523,118.8971,118.9073,119.4044,0.192
MXN,2024-01-22,116.0889,115.9626,114.7302,116.6723,0.1838
MXN,2024-01-23,119.4701,119.6786,118.8718,120.1882,0.177
MXN,2024-01-24,117.9752,118.2612,118.0694,117.988,0.0916
MXN,2024-01-25,117.5066,117.5654,117.7784,117.0016,0.1418
MXN,2024-01-26,118.6995,119.3741,118.7314,120.0346,0.1969
MXN,2024-01-29,118.8013,119.0781,118.4418,119.9884,0.2112
MXN,2024-01-30,119.6322,119.8528,119.1547,120.9757,0.1188
MXN,2024-01-31,117.9788,118.1868,117.329,118.894,0.1385
MXN,2024-02-01,116.7886,117.1117,117.0478,115.2987,0.0868
MXN,2024-02-02,118.6236,119.5041,118.4042,118.835,0.2091
MXN,2024-02-05,116.7528,117.2129,116.5586,117.3188,0.1258
MXN,2024-02-06,117.4793,117.7495,116.4547,118.3402,0.1246
MXN,2024-02-07,116.9562,116.3152,116.0982,116.0012,0.1337
MXN,2024-02-08,119.6184,119.0115,118.6723,119.3648,0.0926
MXN,2024-02-09,118.0499,117.8886,117.6295,117.4017,0.0544
MXN,2024-02-12,118.0767,117.5984,117.7745,116.8895,0.1256
MXN,2024-02-13,118.4798,118.5736,118.1546,119.1601,0.0921
MXN,2024-02-14,118.2328,116.7681,117.9092,117.932,0.1008
MXN,2024-02-15,118.6129,119.3993,118.6509,117.6681,0.1583
MXN,2024-02-16,116.9616,116.8314,116.1504,117.0238,0.056
MXN,2024-02-19,116.5002,116.7813,115.869,114.8826,0.1725
MXN,2024-02-20,119.6276,120.7715,119.262,120.1344,0.0433
MXN,2024-02-21,120.397,120.3092,120.6637,120.1418,0.2256
MXN,2024-02-22,120.5053,120.768,119.8062,120.5485,0.0981
MXN,2024-02-23,119.774,119.6629,118.8062,121.0725,0.1807
MXN,2024-02-26,120.1262,121.4424,120.0138,119.3174,0.0568
MXN,2024-02-27,120.5419,120.5221,119.7744,119.8006,0.2269
MXN,2024-02-28,117.5971,117.2012,117.5014,117.0653,0.1798
MXN,2024-02-29,118.2458,118.7597,118.1913,117.5807,0.1208
MXN,2024-03-01,120.3422,120.6547,121.134,119.8219,0.1548
MXN,2024-03-04,120.1426,120.857,120.4035,122.561,0.1484
MXN,2024-03-05,119.5435,119.166,120.5426,118.1351,0.0125
MXN,2024-03-06,120.4093,120.7166,120.6716,120.8619,0.1595
MXN,2024-03-07,118.9182,119.7229,118.8631,118.0383,0.1914
MXN,2024-03-08,119.0996,119.3499,117.8108,118.6617,0.105
MXN,2024-03-11,118.7153,118.5778,118.2676,117.8823,0.13
MXN,2024-03-12,120.1881,120.1853,120.3875,121.3587,0.0974
MXN,2024-03-13,117.6043,118.0926,116.9351,118.8248,0.1126
MXN,2024-03-14,118.8932,118.8602,118.9961,120.0964,0.1225
MXN,2024-03-15,118.5754,118.8532,118.9108,119.5415,0.178
MXN,2024-03-18,116.3109,116.6496,116.4974,117.408,0.0777
MXN,2024-03-19,117.9407,118.3218,117.7136,118.7037,0.0741
MXN,2024-03-20,119.9491,120.4117,119.0693,120.8234,0.1494
MXN,2024-03-21,117.013,116.9312,116.0182,118.3985,0.119
MXN,2024-03-22,115.4789,115.5726,115.4228,115.2291,0.1764
MXN,2024-03-25,119.1734,119.8686,118.7506,117.3727,0.1329
MXN,2024-03-26,120.6013,120.9884,120.2174,120.9608,0.1708
MXN,2024-03-27,115.9141,115.9943,115.7331,117.1956,0.1524
MXN,2024-03-28,116.6507,117.0658,116.8526,115.4339,0.1083
MXN,2024-03-29,118.8397,119.6691,118.3983,119.4717,0.1737
MXN,2024-04-01,118.3985,118.947,119.4079,118.5096,0.0978
MXN,2024-04-02,119.4601,119.5865,119.2446,117.955,0.2008
MXN,2024-04-03,118.9245,119.403,119.1311,118.1509,0.1612
MXN,2024-04-04,117.6027,118.0202,118.4832,117.1152,0.2398
MXN,2024-04-05,118.7367,119.0201,117.5441,116.4008,0.1092
MXN,2024-04-08,117.896,118.5252,117.2582,117.03,0.1999
MXN,2024-04-09,117.8939,118.6997,118.2102,117.7706,0.1255
MXN,2024-04-10,119.3532,119.2919,119.1745,119.8601,0.1773
MXN,2024-04-11,119.1842,119.4897,119.1933,118.8345,0.1513
MXN,2024-04-12,118.5468,118.6732,118.3372,117.0296,0.1834
MXN,2024-04-15,118.4783,119.1793,118.2783,116.7399,0.1321
MXN,2024-04-16,118.0973,118.6687,118.9324,118.1385,0.1757
MXN,2024-04-17,117.6357,117.873,117.7492,116.9062,0.1296
MXN,2024-04-18,117.5865,118.1283,117.754,116.6836,0.2384
MXN,2024-04-19,119.258,118.5272,119.4403,119.5004,0.1662
MXN,2024-04-22,116.8067,117.586,116.1941,117.2886,0.2178
MXN,2024-04-23,118.7495,119.1738,117.7707,119.8507,0.1079
MXN,2024-04-24,118.9304,118.7983,118.4783,119.407,0.0808
MXN,2024-04-25,118.1754,118.508,118.1935,118.4901,0.1903
MXN,2024-04-26,118.2666,118.5789,117.3749,118.7398,0.16
MXN,2024-04-29,117.3391,117.8747,116.9741,118.6229,0.1523
MXN,2024-04-30,116.481,115.8309,115.9131,115.9108,0.1718
MXN,2024-05-01,118.4115,118.528,118.2596,117.5461,0.1492
MXN,2024-05-02,117.7127,117.7266,117.6745,117.486,0.1961
MXN,2024-05-03,118.1674,118.8793,117.1985,119.0224,0.1767
MXN,2024-05-06,118.6241,119.2567,118.3794,119.6086,0.1807
MXN,2024-05-07,117.9374,118.5853,117.6916,117.8312,0.1262
MXN,2024-05-08,118.4632,119.1615,117.8188,118.8166,0.18
MXN,2024-05-09,119.5689,119.6939,119.9266,120.87,0.1235
MXN,2024-05-10,117.6069,116.9088,117.1212,115.9854,0.1125
MXN,2024-05-13,118.8855,119.4464,119.0113,118.7513,0.1064
MXN,2024-05-14,117.7488,118.0819,117.7996,117.5046,0.0768
MXN,2024-05-15,119.4302,119.8852,118.8337,120.7206,0.1087
MXN,2024-05-16,117.9388,117.1914,116.1686,117.7892,0.2019
MXN,2024-05-17,117.0591,117.7573,115.9303,116.9988,0.0995
MXN,2024-05-20,118.1584,117.245,117.9774,118.9794,0.1482
MXN,2024-05-21,118.0131,118.4769,117.5111,116.3532,0.1544
MXN,2024-05-22,120.7332,120.2657,120.5759,122.6749,0.2052
MXN,2024-05-23,117.7838,118.0869,117.5849,117.0358,0.1463
MXN,2024-05-24,118.0173,118.2736,118.1914,116.7406,0.1479
MXN,2024-05-27,120.0123,120.2534,119.9781,120.7664,0.1421
MXN,2024-05-28,120.1653,120.3633,119.615,119.4106,0.1752
MXN,2024-05-29,118.5723,118.7441,118.6232,117.9343,0.1641
MXN,2024-05-30,118.9262,119.0626,118.5825,118.8882,0.1549
MXN,2024-05-31,118.0968,118.3058,116.5478,118.4084,0.1823
MXN,2024-06-03,118.7352,118.8038,117.8882,118.4441,0.2028
MXN,2024-06-04,117.963,117.683,117.5803,116.8583,0.1768
MXN,2024-06-05,117.1031,117.1436,117.6189,119.9272,0.0673
MXN,2024-06-06,118.307,119.0787,117.5888,119.1584,0.1341
MXN,2024-06-07,119.6483,120.305,119.3422,119.8889,0.1348
MXN,2024-06-10,117.3876,118.2061,116.5315,116.5035,0.1423
MXN,2024-06-11,118.1538,118.3375,117.9216,119.1007,0.1126
MXN,2024-06-12,117.4509,118.2692,117.4822,116.1878,0.1257
MXN,2024-06-13,117.9672,118.9446,117.3048,119.1147,0.191
MXN,2024-06-14,119.2435,119.0994,119.1428,118.2535,0.1395
MXN,2024-06-17,118.9813,119.2486,118.1256,117.8399,0.175
MXN,2024-06-18,117.0489,117.296,116.4787,116.8344,0.1776
MXN,2024-06-19,117.3375,116.7056,116.859,119.0815,0.1002
MXN,2024-06-20,119.5194,119.7411,119.9873,118.3879,0.1508
MXN,2024-06-21,117.8928,117.4363,118.5398,117.046,0.1597
MXN,2024-06-24,118.2908,118.2402,117.9899,119.3308,0.1697
MXN,2024-06-25,118.1759,118.8399,118.4558,117.951,0.1399
MXN,2024-06-26,117.0603,117.0503,117.8977,118.9724,0.1031
MXN,2024-06-27,119.8833,120.1024,119.4009,119.3945,0.1604
MXN,2024-06-28,118.9477,119.48,118.3603,118.5794,0.126
MXN,2024-07-01,116.703,117.1647,115.9619,118.319,0.1653
MXN,2024-07-02,117.5307,116.8822,116.8099,115.7345,0.133
MXN,2024-07-03,118.0729,118.2382,117.855,118.2111,0.0292
MXN,2024-07-04,118.3119,117.3971,117.7458,117.7567,0.0421
MXN,2024-07-05,117.483,117.398,116.6877,117.6797,0.1672
MXN,2024-07-08,119.4784,119.6304,118.9013,120.1623,0.0857
MXN,2024-07-09,119.7702,119.2601,119.1115,118.2531,0.1801
MXN,2024-07-10,120.1591,120.2526,120.0873,120.7696,0.1335
MXN,2024-07-11,120.1155,120.4116,120.0756,119.5752,0.1034
MXN,2024-07-12,117.6695,117.6941,117.7133,117.0113,0.2549
MXN,2024-07-15,117.2671,117.5404,116.7709,117.8972,0.1471
MXN,2024-07-16,118.0565,118.4823,117.7233,117.7976,0.0719
MXN,2024-07-17,117.8293,117.456,117.9629,117.8625,0.1679
MXN,2024-07-18,120.0777,120.009,119.4904,120.3836,0.2148
MXN,2024-07-19,118.8734,118.5692,119.535,119.1847,0.1236
MXN,2024-07-22,117.3169,116.8831,117.0364,118.8246,0.1296
MXN,2024-07-23,118.8875,119.0364,119.3322,119.6223,0.0953
MXN,2024-07-24,118.3188,118.3481,117.6723,117.2607,0.1695
MXN,2024-07-25,117.4574,117.4019,119.075,119.5495,0.1775
MXN,2024-07-26,117.5299,117.1675,117.5777,118.2468,0.0554
MXN,2024-07-29,118.1556,119.241,118.5226,118.236,0.2602
MXN,2024-07-30,118.9294,119.1923,118.4761,118.5285,0.215
MXN,2024-07-31,117.8979,117.1183,117.8935,116.9312,0.1359
MXN,2024-08-01,118.0381,118.8368,117.4905,118.3014,0.1499
MXN,2024-08-02,117.2384,116.3478,116.9818,118.033,0.1446
MXN,2024-08-05,117.7624,118.1946,117.604,119.4481,0.2116
MXN,2024-08-06,119.2567,119.8356,119.7018,119.9197,0.1688
MXN,2024-08-07,118.9036,119.3499,118.4773,121.6045,0.1462
MXN,2024-08-08,119.2336,119.1981,118.6382,120.1729,0.1682
MXN,2024-08-09,119.9665,119.7243,120.0101,120.1788,0.194
MXN,2024-08-12,118.4766,119.3195,118.6075,117.3361,0.1654
MXN,2024-08-13,118.22,118.6915,118.0337,117.88,0.1463
MXN,2024-08-14,118.3261,118.3736,118.2276,117.9225,0.1928
MXN,2024-08-15,118.4912,119.8196,118.2109,117.9404,0.2835
MXN,2024-08-16,118.7108,119.4059,118.2148,119.3339,0.1768
MXN,2024-08-19,117.1951,117.5789,117.6576,117.0208,0.1137
MXN,2024-08-20,118.6547,119.0218,118.2141,118.942,0.1197
MXN,2024-08-21,118.0362,118.6964,117.3023,116.8894,0.0735
MXN,2024-08-22,117.5703,118.2929,116.7629,116.6456,0.1654
MXN,2024-08-23,120.1316,120.5393,119.2209,121.1304,0.1045
MXN,2024-08-26,118.1072,118.3246,117.8552,119.0236,0.1704
MXN,2024-08-27,115.361,114.9046,116.2547,115.5364,0.162
MXN,2024-08-28,118.5804,118.301,118.0434,119.2967,0.0872
MXN,2024-08-29,116.8312,117.0311,115.7353,118.5309,0.1782
MXN,2024-08-30,117.5672,118.2106,117.5934,116.7997,0.0428
MXN,2024-09-02,118.3996,118.2847,118.1514,116.1002,0.1585
MXN,2024-09-03,115.8661,116.6101,115.4052,115.5874,0.1781
MXN,2024-09-04,117.3191,117.5553,116.7218,114.2249,0.1276
MXN,2024-09-05,118.2746,118.3764,117.346,117.1507,0.1189
MXN,2024-09-06,116.3813,117.3365,116.3045,115.9429,0.1474
MXN,2024-09-09,118.9335,119.3071,117.4095,119.3874,0.1267
MXN,2024-09-10,117.7359,117.7395,118.2868,117.7757,0.1892
MXN,2024-09-11,117.6839,117.4802,116.7259,116.2574,0.0466
MXN,2024-09-12,117.1443,116.5741,116.7512,116.7836,0.139
MXN,2024-09-13,119.4502,119.3045,118.8626,120.9615,0.1272
MXN,2024-09-16,119.0342,119.1133,118.3722,117.4628,0.0677
MXN,2024-09-17,117.906,117.6615,117.9643,117.6864,0.186
MXN,2024-09-18,117.8896,117.6776,117.8653,117.1204,0.1033
MXN,2024-09-19,116.6842,116.9189,116.7686,117.6505,0.0776
MXN,2024-09-20,117.7551,118.8616,118.0249,117.5186,0.0892
MXN,2024-09-23,116.9488,117.9224,116.6633,117.0825,0.0652
MXN,2024-09-24,118.656,119.4347,117.8812,119.3243,0.0935
MXN,2024-09-25,118.6103,119.1441,119.3076,117.4891,0.1944
MXN,2024-09-26,119.1733,118.599,118.5758,119.2686,0.1891
